ad_id,delivery_country,punish_num,avg_ad_revenue
1771621975301150,IE,0.0,444.7998
1771621975301150,CA,0.0,444.7998
1769931036665850,ID,0.0,101.8976
1768970033640460,KW,0.0,4.7337
1768965119236090,PL,0.0,4.284
1768876274421770,ES,0.0,0.0
1768876274421770,IE,0.0,0.0
1768876274421770,GB,0.0,0.0
1769292399996960,DK,0.0,28.9903
1768876473069610,GB,0.0,0.0
1768876473069610,IE,0.0,0.0
1768876473069610,ES,0.0,0.0
1768779451748400,US,0.0,196.3982
1773536535513080,MY,1.0,2.5223
1768961796509690,TH,0.0,1.5283
1769209889633290,JP,0.0,18.9989
1769126325763070,ID,0.0,10.7003
1769102183395370,KH,0.0,5.6288
1773579091935230,BR,1.0,0.8959
1769238378607660,US,0.0,20.2503
1769201610256400,ID,0.0,14.8845
1769532202949660,BR,0.0,61.3266
1769750927569970,SA,0.0,72.2199
1769112324615260,ID,0.0,3.5235
1769138813392910,BR,0.0,6.1363
1769124641264670,ID,0.0,4.6262
1769134480069630,BR,0.0,5.456
1769139503092750,BR,0.0,6.1363
1769146993705980,BR,0.0,6.2408
1769147076964400,BR,0.0,6.2408
1769214060454940,NL,0.0,12.8155
1769203016668200,TH,0.0,6.9329
1769274859808760,IL,0.0,14.1651
1769157072248840,BR,0.0,3.3706
1769342410837000,IT,0.0,22.1433
1769193753487400,VN,0.0,3.0833
1770673940022270,ID,0.0,203.5629
1769777882017820,ES,0.0,67.3521
1769777882017820,GB,0.0,67.3521
1770006640651310,US,0.0,96.4705
1770006640651310,GB,0.0,96.4705
1770006640651310,FR,0.0,96.4705
1770006640651310,CA,0.0,96.4705
1769259288081450,BR,0.0,8.9878
1769251139102730,BR,0.0,8.5171
1769859466958840,PL,0.0,152.1039
1769859466958840,PL,0.0,152.1039
1770072409818120,US,0.0,126.9498
1769212331896830,SA,0.0,2.7684
1769954896016380,SA,0.0,87.7077
1769206700091420,GR,0.0,1.9177
1769276452501500,ID,0.0,7.4848
1769313039165440,BR,0.0,10.0372
1769577419558940,MY,0.0,47.9094
1769313680899090,BR,0.0,10.0372
1769250444084270,TH,0.0,4.1799
1770562795949070,JP,0.0,167.9611
1769392717023260,FR,0.0,19.8969
1773558943120430,US,1.0,1.5974
1769315815418910,GR,0.0,10.2713
1770128579719200,QA,0.0,111.4981
1773577912657920,BR,1.0,0.4829
1770128850913310,BH,0.0,111.4981
1769498701715490,IT,0.0,42.7737
1770742642170910,TW,0.0,213.3235
1769408924286990,ES,0.0,20.0758
1769363306090490,AU,0.0,13.4482
1771062924113920,US,0.0,261.6367
1771062924113920,US,0.0,261.6367
1769399783410730,TR,0.0,17.0043
1769473573050380,CA,0.0,39.3151
1769782220434480,GB,0.0,102.1492
1769808119553040,US,0.0,59.1003
1769295067979790,ID,0.0,2.5667
1769364995976190,US,0.0,13.4482
1769364995976190,NZ,0.0,13.4482
1769364995976190,GB,0.0,13.4482
1769365899632750,US,0.0,13.4482
1770940513839120,JP,0.0,230.5827
1769316610850840,US,0.0,4.965
1769314380027900,US,0.0,0.1902
1773566332018700,TH,1.0,0.0
1770564575626280,ID,0.0,158.6712
1770564575626280,ID,0.0,158.6712
1769378454032410,VN,0.0,7.1568
1769403854748700,BR,0.0,9.9702
1770143432756250,US,0.0,102.4201
1770034296668160,US,0.0,90.0808
1769302037214220,SG,0.0,1.0422
1773542622654460,VN,1.0,0.5249
1773566039734290,TH,1.0,0.0
1773564685077510,TH,1.0,0.0
1773565840778240,TH,1.0,0.0
1773566637414400,TH,1.0,0.0
1770142999226400,US,0.0,102.4201
1770018938135600,ID,0.0,84.7137
1773605983850500,BR,1.0,1.8027
1769452540430360,MX,0.0,25.9979
1769418108122120,AU,0.0,8.4672
1769418108122120,NZ,0.0,8.4672
1770593318360060,NZ,0.0,165.7473
1773553103696900,TH,1.0,4.6329
1769929864151080,AU,0.0,60.7635
1773534729563140,TH,1.0,2.6075
1773568211134470,TH,1.0,2.6075
1773595682177030,TH,1.0,2.6075
1773568788212740,TH,1.0,2.6075
1773556349174790,TH,1.0,2.6075
1773563132128260,TH,1.0,2.6075
1769764597795870,TR,0.0,39.4582
1771002780160050,VN,0.0,221.0187
1769843134896140,MY,0.0,47.9094
1770459319203880,TH,0.0,127.2917
1769389768700970,VN,0.0,3.0833
1769612196622350,US,0.0,23.4468
1772933455526940,US,0.0,1137.25
1769613720257560,US,0.0,23.4468
1770009454705660,KH,0.0,70.6
1770069841342480,US,0.0,99.6702
1770009760346110,NZ,0.0,70.6
1769529690050570,IT,0.0,20.8421
1769654195966000,AU,0.0,22.3589
1772024425137180,DE,0.0,560.7812
1770014137687070,AU,0.0,70.6
1773555155448830,KH,1.0,2.8696
1773558240202750,SG,1.0,2.8696
1773554797637630,KH,1.0,2.8696
1773554704226300,KH,1.0,2.8696
1773555125742590,KH,1.0,2.8696
1773554676618240,KH,1.0,2.8696
1773554587941950,KH,1.0,2.8696
1773554224348160,KH,1.0,2.8696
1769661228805130,IT,0.0,22.8534
1769736329918460,ID,0.0,27.0641
1769736329918460,ID,0.0,27.0641
1770014805101580,TW,0.0,70.6
1769844922467360,SA,0.0,41.7336
1769761262143530,TR,0.0,30.6987
1770015269885950,PH,0.0,70.6
1770015427755020,SG,0.0,70.6
1771121446933520,US,0.0,249.9536
1770015826501640,JP,0.0,70.6
1770015975792650,TH,0.0,70.6
1769972800302130,US,0.0,57.5074
1769474009075720,AE,0.0,12.4035
1770125629783080,PL,0.0,94.0838
1770615434379290,BE,0.0,150.2007
1770615434379290,IL,0.0,150.2007
1773531372645370,ID,1.0,0.4498
1773565292177400,TR,1.0,0.2928
1769573868547080,MY,0.0,13.6994
1769747111812140,TH,0.0,21.9777
1771819241489410,JP,0.0,460.128
1771819248487420,JP,0.0,460.128
1771819532126220,JP,0.0,460.128
1771820649338920,JP,0.0,460.128
1769865076664330,ES,0.0,37.8151
1773567052398590,TH,1.0,1.4713
1773552662755330,TH,1.0,1.4713
1773554371440660,TH,1.0,1.4713
1773553589036030,TH,1.0,1.4713
1770159812717610,PE,0.0,79.7246
1769491518353450,PK,0.0,5.5423
1769491518353450,PK,0.0,5.5423
1769470223135740,JP,0.0,2.6405
1769464586910760,PE,0.0,3.7291
1769501465163770,VN,0.0,4.6421
1769840500058110,ZA,0.0,28.4378
1769774942700590,TH,0.0,19.7922
1769936400262190,SG,0.0,38.2339
1769653796580350,BR,0.0,7.6649
1769857160029210,PH,0.0,27.8222
1769822817147920,US,0.0,23.4468
1769639188876280,VN,0.0,3.6869
1769927022178330,KR,0.0,70.3881
1771129896242200,SA,0.0,249.7984
1770420749330450,US,0.0,102.7975
1770724139005980,TR,0.0,162.41
1769760991752240,SG,0.0,12.9472
1770096190063610,GB,0.0,60.0658
1769932580408370,BR,0.0,32.0557
1769762581875760,IT,0.0,13.5046
1769762581875760,RO,0.0,13.5046
1769706378439720,TH,0.0,6.1189
1770612186896430,BR,0.0,131.8597
1772183659711490,US,0.0,651.2365
1769864666339360,IT,0.0,22.9197
1769688677065740,PK,0.0,2.5672
1770103114670080,AU,0.0,57.4231
1769677763079160,PK,0.0,0.1318
1769745933732890,VN,0.0,3.0833
1769760362298410,TW,0.0,5.4432
1769958275320860,GB,0.0,33.6
1769746225914890,VN,0.0,3.0833
1769864398461960,BR,0.0,18.1975
1769793340413970,US,0.0,13.6792
1773142749094960,US,0.0,2054.7159
1769742158288930,KW,0.0,0.226
1769747654950940,VN,0.0,1.2661
1769768961415210,VN,0.0,4.7917
1770242716929050,JP,0.0,71.6776
1770242716950560,JP,0.0,71.6776
1770242720637980,JP,0.0,71.6776
1769840699856910,SA,0.0,12.2175
1770246950992940,JP,0.0,71.6776
1770248903511070,JP,0.0,71.6776
1770706158150690,US,0.0,147.2152
1769891505107970,US,0.0,18.2044
1770028818177070,AT,0.0,43.2618
1769823843699710,ID,0.0,5.3118
1769821329420330,TH,0.0,5.0567
1772683529304080,MX,0.0,910.8157
1772102234855440,JP,0.0,560.2717
1769889333556240,CA,0.0,22.6511
1769951231967260,IL,0.0,22.4341
1769966305313790,US,0.0,19.084
1769906448783360,SA,0.0,10.232
1770039525283870,ID,0.0,36.1969
1769952437980170,BE,0.0,18.5817
1769952437980170,NL,0.0,18.5817
1770012568529930,PH,0.0,24.814
1771985555196960,AU,0.0,883.974
1771985555196960,AU,0.0,883.974
1769919577387010,PH,0.0,6.5563
1769914691831810,VN,0.0,4.9278
1769931558306920,MY,0.0,6.3212
1769875297088510,ID,0.0,1.6358
1769887678723120,BR,0.0,2.3291
1770070208311310,US,0.0,49.9086
1770658736506910,EG,0.0,118.3816
1770495222366250,GR,0.0,95.7795
1770495222366250,GR,0.0,95.7795
1769925422380040,JP,0.0,10.8344
1770003530895360,TH,0.0,13.5775
1769919780889630,ID,0.0,39.623
1769919780889630,ID,0.0,39.623
1770004839832590,IL,0.0,15.0768
1769996318104610,KW,0.0,10.232
1770123253468170,KZ,0.0,33.3525
1769940026541070,TH,0.0,1.2648
1770669811567610,FI,0.0,164.6703
1771065515325450,DE,0.0,184.7972
1770002553155610,VN,0.0,8.7293
1769940485741580,TH,0.0,1.2648
1769940517662760,TH,0.0,1.2648
1769940475385900,TH,0.0,1.2648
1769852322442240,VN,0.0,122.1327
1769941884216330,TH,0.0,1.2648
1769942257901600,TH,0.0,1.2648
1769981860191230,US,0.0,19.74
1770134577586170,IT,0.0,30.1503
1770017666026540,GB,0.0,13.4408
1770017666026540,NZ,0.0,13.4408
1770017666026540,AU,0.0,13.4408
1769269781996590,GB,0.0,34.4148
1770028347064330,VN,0.0,14.4541
1770216842962960,ES,0.0,37.8151
1769970990820400,MX,0.0,8.4286
1770475311083520,JP,0.0,67.2646
1770651393292290,ID,0.0,101.8976
1770070222582810,US,0.0,16.9317
1770651580112930,ID,0.0,101.8976
1770684512309260,NL,0.0,162.294
1770042417303580,AU,0.0,14.4115
1773547671761920,TH,1.0,0.7265
1770157545475120,IL,0.0,28.4378
1770013118031880,MY,0.0,4.3003
1773051963819040,US,0.0,2044.892
1770043088006190,BR,0.0,12.3603
1770530444315680,JP,0.0,71.6776
1770055500172280,VN,0.0,12.0334
1770653086528600,ID,0.0,97.6763
1770653127030780,ID,0.0,97.6763
1770081838877740,IT,0.0,12.5585
1773543258096660,TH,1.0,1.2338
1773558839716910,TH,1.0,1.2338
1773542757658640,TH,1.0,1.2338
1773560663980110,TH,1.0,1.2338
1773543787723780,TH,1.0,1.2338
1773562154325030,TH,1.0,1.2338
1773559466992660,TH,1.0,1.2338
1773541920409600,TH,1.0,1.2338
1773561254190080,TH,1.0,1.2338
1773544405015550,TH,1.0,1.2338
1773559954576380,TH,1.0,1.2338
1770120085601310,ID,0.0,16.4532
1771052252278780,US,0.0,167.0941
1773534990863360,BR,1.0,1.4341
1770146142945330,ID,0.0,18.6314
1772282549286920,JP,0.0,560.2717
1772282816587770,JP,0.0,560.2717
1770099228570640,TH,0.0,7.5635
1770154877029420,KR,0.0,16.4575
1770165581186080,BR,0.0,15.5847
1770074097270800,US,0.0,20.4518
1770277084439550,US,0.0,26.0228
1770046378748960,BR,0.0,0.0
1770170241409050,GB,0.0,16.223
1771214620633090,DE,0.0,214.3469
1770665704097820,KR,0.0,90.3848
1770668781921310,NL,0.0,113.5446
1770113106653180,SG,0.0,3.7952
1771355583852540,JP,0.0,257.2569
1770109901631520,MY,0.0,1.3827
1770459937011730,MA,0.0,41.4379
1770460715696160,EG,0.0,41.4379
1770677699299370,SA,0.0,87.7077
1770404865610780,SA,0.0,34.4335
1770379255181340,US,0.0,23.331
1770393411763250,SE,0.0,24.0699
1770482726630440,ID,0.0,41.4226
1770141904745500,MY,0.0,1.1977
1770053195932670,PL,0.0,5.9114
1770707507832860,BR,0.0,87.7563
1770682150487080,US,0.0,84.9612
1770270452565000,US,0.0,11.1383
1770493740335150,US,0.0,38.5297
1768777742308400,US,0.0,55.8565
1770587406186520,SA,0.0,54.712
1770564150083580,NO,0.0,50.4573
1773447665934330,VN,1.0,2.8525
1773447665934330,VN,1.0,2.8525
1771956126261290,CO,0.0,443.824
1770571294286840,NZ,0.0,51.3311
1772591592938520,GB,0.0,1420.0421
1770402430918680,BE,0.0,23.449
1770402430918680,NL,0.0,23.449
1770402430918680,CH,0.0,23.449
1770402430918680,CZ,0.0,23.449
1770402430918680,IT,0.0,23.449
1770402430918680,DE,0.0,23.449
1770402430918680,AT,0.0,23.449
1770402430918680,FR,0.0,23.449
1770402430918680,GB,0.0,23.449
1770361926781970,NZ,0.0,8.8335
1773590669814780,DE,1.0,1.2303
1770634398539790,SA,0.0,61.3494
1773490417161210,AE,1.0,1.0977
1773559572973570,ES,1.0,0.9807
1773565311512580,FR,1.0,0.9286
1773559371734020,FR,1.0,0.9286
1773557163976720,FR,1.0,0.9286
1773561671526400,FR,1.0,0.9286
1773577585256450,FR,1.0,0.9286
1773558928485380,FR,1.0,0.9286
1773597156383740,FR,1.0,0.9286
1773562205748230,FR,1.0,0.9286
1773557653100550,FR,1.0,0.9286
1773561134091260,FR,1.0,0.9286
1773556445101050,TH,1.0,0.7268
1770776898313230,FR,0.0,103.5016
1773592781198340,TH,1.0,3.3996
1773550685280250,MY,1.0,0.4941
1773548891879420,MY,1.0,0.4941
1773539229821950,MY,1.0,0.4941
1773550217681920,MY,1.0,0.4941
1773548705568770,MY,1.0,0.4941
1773564646107140,BR,1.0,0.4584
1773597637085180,ES,1.0,0.3761
1773546516828160,ES,1.0,0.3761
1773559972769790,ID,1.0,0.355
1773546826643450,ID,1.0,0.355
1773572469813240,ID,1.0,0.3284
1773543180040190,ID,1.0,0.3284
1773551850517500,MY,1.0,0.3254
1773551963350010,MY,1.0,0.3254
1773475629084670,VN,1.0,0.3244
1773569881495550,ID,1.0,0.2738
1773592796029950,TH,1.0,0.2579
1773568739201020,TH,1.0,0.2579
1773561142066170,TH,1.0,0.2579
1773561029613570,TH,1.0,0.2579
1773539043964920,VN,1.0,0.2285
1773548102909950,ID,1.0,0.1885
1773587426599930,ID,1.0,0.1885
1773475141432320,VN,1.0,0.168
1773609372260350,PH,1.0,0.1167
1770684093299740,ES,0.0,77.4249
1772072177679360,GB,0.0,491.9031
1770394132653090,MY,0.0,12.2175
1770340887794730,KW,0.0,3.7931
1770394321488890,TR,0.0,12.2175
1770372787077170,TH,0.0,7.298
1770398075830270,ID,0.0,11.9708
1770648908761120,ID,0.0,59.1464
1770648908810240,ID,0.0,59.1464
1770648913627180,ID,0.0,59.1464
1770648926861360,ID,0.0,59.1464
1771024858496010,EG,0.0,118.3816
1770398742476850,BH,0.0,12.2175
1770398742476850,JO,0.0,12.2175
1770367509485600,JP,0.0,3.3451
1770121172832280,PT,0.0,7.8118
1770359948703790,ID,0.0,2.2901
1770391030074370,PL,0.0,8.1906
1770501750751240,AE,0.0,30.6987
1773560371052540,TR,1.0,0.6066
1773517816039420,TR,1.0,0.6066
1773547998247970,TH,1.0,0.0
1770392020868130,US,0.0,7.4754
1770398777523230,KZ,0.0,10.2152
1770368691226720,AU,0.0,1.4119
1770368691226720,NZ,0.0,1.4119
1770368691226720,CO,0.0,1.4119
1770368691226720,MY,0.0,1.4119
1770384886363180,ID,0.0,3.0342
1770384886363180,ID,0.0,3.0342
1770520066473980,DE,0.0,28.48
1770520066473980,CH,0.0,28.48
1770520066473980,AT,0.0,28.48
1770474182595630,ID,0.0,19.295
1771864543324170,US,0.0,420.9779
1771864778002430,US,0.0,420.9779
1771862651535370,US,0.0,420.9779
1770420581141500,VN,0.0,10.301
1770393708736530,RO,0.0,2.5596
1770473523605530,TW,0.0,13.7488
1770540310140920,AE,0.0,25.4924
1770406109730840,IT,0.0,7.4011
1770417548094480,CZ,0.0,7.8391
1770400442922000,KZ,0.0,2.1262
1770400402445310,KZ,0.0,2.1262
1770451260662830,BR,0.0,8.9674
1770477567870970,PH,0.0,13.8323
1770460248719400,VN,0.0,10.8807
1770707418933260,US,0.0,64.1433
1771432701155330,BR,0.0,246.7298
1771657139794940,BR,0.0,290.571
1770471090445320,TH,0.0,9.4958
1770491320047610,EC,0.0,13.0334
1770637003293730,PH,0.0,40.1692
1770481947198490,PH,0.0,32.6197
1770481947198490,PH,0.0,32.6197
1770481947198490,PH,0.0,32.6197
1770481947198490,PH,0.0,32.6197
1770867299453950,FR,0.0,87.3535
1773573257327610,ID,1.0,1.9215
1770460394034190,RO,0.0,4.2373
1770560502331400,ID,0.0,18.6314
1770473188129790,ID,0.0,13.3571
1770651125734440,ID,0.0,41.4226
1770651126125570,ID,0.0,41.4226
1770651105652730,ID,0.0,41.4226
1770651117693980,ID,0.0,41.4226
1770651131606030,ID,0.0,41.4226
1770493228037170,RO,0.0,10.0138
1770615925549100,US,0.0,33.2132
1770460543592480,VN,0.0,1.7733
1770460543592480,VN,0.0,1.7733
1770476958056450,AE,0.0,2.3211
1770488963237920,KZ,0.0,3.8848
1771359486556200,TW,0.0,213.3235
1773580812100610,BR,1.0,0.4269
1773593080003580,BR,1.0,0.4269
1770612835485740,BR,0.0,25.9826
1773475347599360,VN,1.0,0.1914
1773475757674490,VN,1.0,0.1914
1773484356672510,VN,1.0,0.1914
1773475611326460,VN,1.0,0.1914
1773484313591810,VN,1.0,0.1914
1770586022257680,VN,0.0,20.826
1771249270744110,MX,0.0,172.7956
1770490949616640,KZ,0.0,0.6875
1770547103815730,GB,0.0,9.4847
1770550093207580,TH,0.0,9.0171
1770569150690330,TH,0.0,16.6002
1773545889138690,TH,1.0,1.5246
1772010610828360,CA,0.0,415.6314
1770756931673090,FR,0.0,64.4364
1770602120947720,PE,0.0,22.1257
1771020306875420,SA,0.0,87.7077
1770561821958160,ID,0.0,10.0264
1771088305015850,MY,0.0,107.6816
1770562389494800,ID,0.0,10.0264
1770501817372680,IT,0.0,0.1091
1770501791706160,IT,0.0,0.1091
1770501814008880,IT,0.0,0.1091
1770748084526080,US,0.0,57.0124
1770553143810080,MY,0.0,0.7728
1770679513838640,SA,0.0,33.8649
1770571591470130,MY,0.0,7.1015
1770612106215440,MX,0.0,15.4717
1772915283307570,VN,0.0,923.7005
1772915283307570,TH,0.0,923.7005
1772915283307570,ID,0.0,923.7005
1772915283307570,MY,0.0,923.7005
1770582472249340,KZ,0.0,7.7838
1770568082213880,SA,0.0,5.3059
1770576530149400,GR,0.0,6.4364
1771031599762460,US,0.0,82.4399
1770566266709020,ID,0.0,1.8168
1770583912507440,ID,0.0,10.2393
1770583912507440,ID,0.0,10.2393
1770659171172370,IT,0.0,24.8954
1770642041461760,TW,0.0,14.17
1770700093759490,GB,0.0,31.7674
1770660778267680,TR,0.0,21.2336
1770655942533160,KR,0.0,18.3298
1770651408899100,MY,0.0,14.7061
1771649847789610,SE,0.0,249.6871
1771649847789610,NL,0.0,249.6871
1772520873464880,MX,0.0,910.8157
1771130127341580,ES,0.0,125.0372
1771129869112350,DE,0.0,125.0372
1771129973861410,FR,0.0,125.0372
1771130084144170,IT,0.0,125.0372
1771026715840510,US,0.0,137.9907
1771131304307730,GB,0.0,125.0372
1771047573480480,GB,0.0,125.0372
1770683159607290,AR,0.0,21.2746
1770662718265360,TH,0.0,16.2806
1770683165610010,NO,0.0,21.2746
1770683165610010,GR,0.0,21.2746
1770669836928030,US,0.0,18.2044
1770669820979200,US,0.0,18.2044
1770569339631610,ID,0.0,4.2819
1770683320084510,IT,0.0,21.2746
1770683320084510,ZA,0.0,21.2746
1771921979741180,PL,0.0,384.0527
1771921979741180,PL,0.0,384.0527
1770637858579500,AE,0.0,2.4268
1770999349518330,JP,0.0,58.5725
1770729773953070,KR,0.0,29.9018
1773557274846210,ID,1.0,0.0
1770729324566570,IQ,0.0,29.2384
1770729324566570,AE,0.0,29.2384
1770729324566570,QA,0.0,29.2384
1770729324566570,AE,0.0,29.2384
1770729324566570,SA,0.0,29.2384
1770729324566570,QA,0.0,29.2384
1770729324566570,IQ,0.0,29.2384
1770729324566570,EG,0.0,29.2384
1770729324566570,JO,0.0,29.2384
1770729324566570,TR,0.0,29.2384
1770729324566570,BH,0.0,29.2384
1770729324566570,BH,0.0,29.2384
1770660015344670,ID,0.0,10.0264
1770762149953550,SA,0.0,37.6611
1770674112904190,TR,0.0,13.4257
1770684058386440,IT,0.0,17.2206
1770655828383790,ID,0.0,3.7807
1770659808307210,RO,0.0,4.1664
1771208913275900,MX,0.0,124.6988
1773560214859780,TH,1.0,0.14
1770717884765200,JP,0.0,14.3595
1770658499134460,PH,0.0,0.5761
1771945497022490,US,0.0,360.9477
1770743488276530,IL,0.0,22.3589
1770729908741130,MY,0.0,13.2116
1771744387477610,TH,0.0,264.3613
1771395986353180,CH,0.0,221.73
1770668492763160,KZ,0.0,2.1262
1770669773161500,TH,0.0,1.925
1770716516414490,JO,0.0,10.232
1770716821074990,SA,0.0,10.232
1770759830977550,SE,0.0,25.5804
1770746919071760,BR,0.0,20.0847
1771754906530830,TW,0.0,270.7987
1771754906530830,AE,0.0,270.7987
1770822764678140,CA,0.0,29.2453
1770970350022700,GB,0.0,39.6013
1770970350022700,GR,0.0,39.6013
1770970350022700,PL,0.0,39.6013
1770759264751610,MY,0.0,22.5138
1773537979553790,VN,1.0,0.3536
1770685486947330,PK,0.0,0.5796
1770739446421500,MX,0.0,11.7983
1771014925953040,ID,0.0,41.4226
1770768391468060,DE,0.0,21.0812
1772293808119820,JP,0.0,460.128
1770742184380430,PH,0.0,13.8323
1770742184380430,PH,0.0,13.8323
1770742184380430,PH,0.0,13.8323
1770742184380430,PH,0.0,13.8323
1770742184380430,PH,0.0,13.8323
1771026951730200,ID,0.0,41.4226
1770730274485290,ID,0.0,7.3737
1772294091078680,JP,0.0,460.128
1771196034155530,ID,0.0,101.8976
1770740718523420,SA,0.0,6.1202
1770757213793290,MY,0.0,12.2032
1770951904069640,DE,0.0,26.8292
1770888549960750,MA,0.0,21.5138
1770750404408350,PH,0.0,7.4926
1771693617839130,US,0.0,230.1696
1770738460572720,IL,0.0,1.07
1770891278875650,GR,0.0,19.4416
1770779069097000,SA,0.0,12.2175
1770779069097000,AE,0.0,12.2175
1770763557276690,US,0.0,1.3375
1771040061755420,FR,0.0,36.9501
1770806580724730,GR,0.0,11.7129
1770765335105530,ID,0.0,7.4848
1770948348652590,SA,0.0,19.3278
1770965800852530,BR,0.0,20.5981
1771146695346190,CH,0.0,78.2705
1771045019637790,US,0.0,36.5231
1770779442281520,CA,0.0,6.9454
1770763097267230,ID,0.0,2.2012
1771692615555120,DK,0.0,222.449
1770627245685810,FR,0.0,3.263
1770831762659340,TR,0.0,8.6342
1770837483403290,BR,0.0,9.2954
1770837483403290,KZ,0.0,9.2954
1771396482216990,ES,0.0,158.3825
1771241411981310,US,0.0,108.6274
1770986125970440,TR,0.0,19.2976
1771102964814860,ID,0.0,49.5359
1771102964814860,MY,0.0,49.5359
1770961668432910,JP,0.0,14.8871
1771850319013900,TW,0.0,290.642
1770983623377970,MA,0.0,15.7892
1771018400216060,TH,0.0,16.6002
1771152776383530,US,0.0,70.5848
1770869652146170,BY,0.0,3.972
1771024950933530,US,0.0,18.2044
1770975190064130,FI,0.0,10.0873
1770867842066450,KH,0.0,1.133
1771014582818840,DK,0.0,14.8939
1770867938353180,KH,0.0,1.133
1771062890467370,US,0.0,32.592
1770911307230240,CO,0.0,2.5352
1770936965110780,MY,0.0,3.467
1771085343610930,US,0.0,34.2265
1770912584686620,KW,0.0,0.3081
1770930820662320,VN,0.0,0.4248
1771006119485440,PH,0.0,8.3478
1771122758982700,IT,0.0,46.6096
1770958866619390,MY,0.0,2.4049
1770943470194700,BR,0.0,0.6022
1770990132102190,BR,0.0,5.5488
1771271174080540,ID,0.0,97.6763
1771048661850160,JP,0.0,21.3326
1771274369827880,NZ,0.0,97.7246
1771003476463650,TH,0.0,5.3964
1771050199910450,FR,0.0,24.709
1772318273182750,AR,0.0,453.3069
1772318273182750,PE,0.0,453.3069
1772318273182750,CO,0.0,453.3069
1772318273182750,CL,0.0,453.3069
1771122760372250,GB,0.0,38.248
1771032037114920,TR,0.0,8.0484
1771025883486250,DE,0.0,5.5659
1771025883486250,ES,0.0,5.5659
1771025883486250,CZ,0.0,5.5659
1771025883486250,FR,0.0,5.5659
1771025883486250,RO,0.0,5.5659
1771022939672610,MY,0.0,1.6373
1771052080430080,IE,0.0,16.8006
1771209271752730,SA,0.0,70.6
1771052536087560,SE,0.0,17.2966
1771054184963100,BR,0.0,7.3725
1771094986774520,ID,0.0,21.3666
1771095002522650,ID,0.0,21.3666
1771035200548910,GB,0.0,2.8108
1771116365845520,AE,0.0,28.3822
1771231939897340,MX,0.0,74.4385
1771231939897340,BR,0.0,74.4385
1772576104655920,ES,0.0,665.2274
1771049136708610,DE,0.0,9.2504
1771049136708610,FR,0.0,9.2504
1771049136708610,ES,0.0,9.2504
1771049136708610,PT,0.0,9.2504
1771049136708610,GB,0.0,9.2504
1771049136708610,IT,0.0,9.2504
1771671766818810,SA,0.0,186.7024
1771048296168460,ZA,0.0,13.774
1771643614652460,ID,0.0,170.5328
1771044912199690,EC,0.0,2.4016
1771044912199690,CL,0.0,2.4016
1771044912199690,MX,0.0,2.4016
1771044912199690,PE,0.0,2.4016
1771044912199690,CO,0.0,2.4016
1772377906008140,TH,0.0,467.2601
1771090552767480,TR,0.0,14.1651
1771048519560200,ES,0.0,2.6805
1771046488026130,CA,0.0,5.3356
1771052757498910,PH,0.0,3.246
1771113645186050,US,0.0,21.8874
1771113645186050,CA,0.0,21.8874
1771100116857880,MY,0.0,8.6952
1771092348189740,KR,0.0,4.8184
1771107381242930,ID,0.0,10.0264
1771107381192750,ID,0.0,10.0264
1771147982325790,BR,0.0,32.1718
1771094542827520,MA,0.0,3.0886
1771114572802050,US,0.0,11.5221
1771107941048360,ID,0.0,7.3599
1771111577053230,RO,0.0,11.5352
1771097120684050,EG,0.0,3.6294
1771118481196080,ID,0.0,11.9265
1771118481196080,ID,0.0,11.9265
1771095711685640,PH,0.0,1.4115
1771095711685640,PH,0.0,1.4115
1771117090994210,VN,0.0,5.1797
1771128149337120,MY,0.0,11.4338
1771763579182090,GB,0.0,283.6769
1771205650023470,ID,0.0,45.0071
1771111424887850,TW,0.0,6.1739
1771113972543530,VN,0.0,6.3212
1771111701900320,VN,0.0,3.145
1771110665856040,TH,0.0,2.393
1771112752071680,KR,0.0,3.5768
1771216018645040,ID,0.0,59.1464
1771108207227900,QA,0.0,1.0166
1771126557270010,SA,0.0,8.8348
1771199133000700,VN,0.0,37.8377
1771124543049720,TH,0.0,6.6541
1771193245242380,MY,0.0,35.1552
1771155289558030,SA,0.0,23.3367
1771129766754330,TR,0.0,6.0601
1771227201156110,VN,0.0,44.4063
1771227221573630,VN,0.0,44.4063
1771157238915120,US,0.0,22.5178
1771989058331690,US,0.0,286.9409
1771244819472380,US,0.0,51.6756
1771164075943930,PT,0.0,22.3734
1771122389722140,TH,0.0,1.2648
1771233777251340,VN,0.0,44.4063
1771126018543650,PL,0.0,4.2922
1771235638522890,VN,0.0,44.4063
1771135267551230,UY,0.0,14.5867
1771135267551230,UY,0.0,14.5867
1771149786269720,BR,0.0,17.2441
1771325622415360,US,0.0,78.1335
1771288928465920,US,0.0,63.8378
1771234414732330,DE,0.0,42.2971
1771235371961390,DE,0.0,42.2971
1771136795267120,GR,0.0,12.1295
1771210808254460,BE,0.0,31.2463
1771224762334240,IT,0.0,35.765
1771210452412430,AE,0.0,28.3822
1771243403240460,MX,0.0,40.3021
1771069580637200,SA,0.0,12.3019
1771129435850750,SE,0.0,5.233
1771129435850750,PK,0.0,5.233
1771129435850750,KZ,0.0,5.233
1771129435850750,BR,0.0,5.233
1771129435850750,NO,0.0,5.233
1771129435850750,CA,0.0,5.233
1771129435850750,ID,0.0,5.233
1771129435850750,TR,0.0,5.233
