ad_id,delivery_country,punish_num,avg_ad_revenue,scaled_punish_num,scaled_avg_ad_revenue
1773000764162080,DK,0.0,3.58,0.0,0.0002088133391080915
1773009420938270,JP,0.0,29.6659,0.0,0.001730345149901322
1773020322187290,KZ,0.0,5.6708,0.0,0.0003307649953670853
1773004956047360,MY,0.0,3.3947,0.0,0.00019800520733805537
1773004337525760,ID,0.0,1.1192,0.0,6.528041595803799e-05
1773013152540670,VN,0.0,37.7865,0.0,0.002204001463186564
1773110948413490,DE,0.0,348.6885,0.0,0.02033821508200887
1773004722678780,ID,0.0,1.6586,0.0,9.674240342030185e-05
1773024689827850,CA,0.0,5.6708,0.0,0.0003307649953670853
1773006671169560,ES,0.0,21.6213,0.0,0.001261121745491
1773004907770880,VN,0.0,0.5657,0.0,3.299600724397971e-05
1773011404705800,US,0.0,24.8649,0.0,0.001450313630052733
1773051104775160,US,0.0,141.3733,0.0,0.008245986266405015
1773006387716140,AU,0.0,5.5649,0.0,0.00032458808681637386
1773006387716140,RO,0.0,5.5649,0.0,0.00032458808681637386
1773006387716140,US,0.0,5.5649,0.0,0.00032458808681637386
1773006387716140,HU,0.0,5.5649,0.0,0.00032458808681637386
1773006387716140,PL,0.0,5.5649,0.0,0.00032458808681637386
1773006387716140,ES,0.0,5.5649,0.0,0.00032458808681637386
1773027357874190,CZ,0.0,10.482,0.0,0.0006113914582488869
1773005694264320,MY,0.0,1.699,0.0,9.909884445381215e-05
1773009835121660,ID,0.0,9.0019,0.0,0.0005250605579098125
1773005901097980,ID,0.0,1.6196,0.0,9.446762123448742e-05
1773025884272690,IT,0.0,7.2416,0.0,0.000422386222481887
1773006280102920,ID,0.0,4.5478,0.0,0.00026526293396530125
1773010030007330,TW,0.0,8.1218,0.0,0.0004737263065832675
1773012888022030,ID,0.0,23.6561,0.0,0.0013798070478421574
1773006197202940,AE,0.0,1.835,0.0,0.00010703141822998545
1773015216236590,MY,0.0,34.0428,0.0,0.0019856398716728875
1773015644235820,TH,0.0,34.7184,0.0,0.002025046098460996
1773006785533950,SA,0.0,3.1594,0.0,0.00018428068815030848
1773006389434370,RO,0.0,1.1855,0.0,6.914754567392248e-05
1773006453513210,ID,0.0,0.4935,0.0,2.8784743812805352e-05
1773018767382540,FR,0.0,60.4577,0.0,0.003526361511674655
1773021318925340,ES,0.0,57.2325,0.0,0.0033382428576826393
1773011275132940,CA,0.0,12.5331,0.0,0.0007310275028982183
1773017112364080,VN,0.0,34.0428,0.0,0.0019856398716728875
1773008390969340,TH,0.0,2.7961,0.0,0.000163090217173222
1773008492907520,VN,0.0,3.5893,0.0,0.00020935578716778572
1773008128198650,SA,0.0,0.5742,0.0,3.3491793104990545e-05
1773008609527810,ES,0.0,16.3211,0.0,0.0009519730136639868
1773008439920640,RO,0.0,1.1855,0.0,6.914754567392248e-05
1773014048275450,ID,0.0,18.1738,0.0,0.0010600368330398418
1773009684040730,TH,0.0,5.8453,0.0,0.0003409431874548959
1773008525157380,RO,0.0,1.1855,0.0,6.914754567392248e-05
1773008355435520,PH,0.0,0.7631,0.0,4.4509904769101854e-05
1772947635209250,TH,0.0,5.734,0.0,0.0003344513090630717
1773008970413060,RO,0.0,2.4,0.0,0.0001399865960501172
1773008931064830,ID,0.0,1.5997,0.0,9.330689904223854e-05
1773008622354430,PH,0.0,0.5252,0.0,3.0633733435633986e-05
1773009301056510,RO,0.0,2.4,0.0,0.0001399865960501172
1773011355637770,ID,0.0,10.1723,0.0,0.0005933273545835864
1773008195614720,ID,0.0,2.0507,0.0,0.00011961271354998974
1773009507973120,ID,0.0,1.5997,0.0,9.330689904223854e-05
1773012734836750,ID,0.0,12.5331,0.0,0.0007310275028982183
1773009722047490,ID,0.0,1.5997,0.0,9.330689904223854e-05
1773010009611260,ID,0.0,1.5997,0.0,9.330689904223854e-05
1773053798097930,US,0.0,155.3734,0.0,0.009062580576138868
1773010041208830,SA,0.0,1.4894,0.0,8.687334839876858e-05
1773038524447760,GB,0.0,113.1714,0.0,0.006601032940094265
1773011167605800,BR,0.0,4.6728,0.0,0.0002725539025095782
1773010413107200,PH,0.0,0.7985,0.0,4.657470706084108e-05
1773005285619760,US,0.0,43.1981,0.0,0.0025196479061802366
1773005285619760,US,0.0,43.1981,0.0,0.0025196479061802366
1773008224019450,ID,0.0,3.3507,0.0,0.00019543878641046987
1773014658821120,US,0.0,15.9326,0.0,0.0009293126834283741
1773015577352240,ID,0.0,44.446,0.0,0.002592435103351462
1773014031268880,ID,0.0,13.714,0.0,0.0007999067409297114
1773019725095950,SE,0.0,17.9363,0.0,0.0010461839928057155
1773011253166080,VN,0.0,1.9136,0.0,0.00011161597925062679
1773020246898750,KR,0.0,44.446,0.0,0.002592435103351462
1773123013656620,TW,0.0,350.6975,0.0,0.02045539552845249
1773015697994800,PH,0.0,25.8197,0.0,0.001506004964181338
1773011499423740,PH,0.0,0.9187,0.0,5.358570241301778e-05
1773011719713790,VN,0.0,1.0398,0.0,6.064919273871329e-05
1773012098919420,RO,0.0,1.1855,0.0,6.914754567392248e-05
1773011970863100,ID,0.0,0.6814,0.0,3.9744527728562446e-05
1773011954391040,ID,0.0,1.8385,0.0,0.00010723556534922521
1773017241794610,IT,0.0,19.4864,0.0,0.001136597835529585
1773012880499720,ID,0.0,1.9796,0.0,0.00011546561064200501
1773012615569410,RO,0.0,1.1855,0.0,6.914754567392248e-05
1773015835060240,PH,0.0,25.8197,0.0,0.001506004964181338
1772989324507240,BR,0.0,2.5782,0.0,0.0001503806008068384
1772989356466220,BR,0.0,2.5782,0.0,0.0001503806008068384
1773028460501010,MX,0.0,5.3235,0.0,0.00031050776836366627
1773016136568880,BR,0.0,11.8839,0.0,0.0006931611286666617
1773012754424830,MY,0.0,1.455,0.0,8.486687385538357e-05
1773015941573680,FR,0.0,24.8275,0.0,0.0014481321722642855
1773012963456000,ID,0.0,0.6814,0.0,3.9744527728562446e-05
1773111535863810,NZ,0.0,314.0775,0.0,0.01831943338372112
1773013649290250,PL,0.0,13.6537,0.0,0.0007963895777039523
1773016342175760,TW,0.0,8.1218,0.0,0.0004737263065832675
1773016139167790,MY,0.0,8.9174,0.0,0.0005201318631738814
1773015489051690,US,0.0,6.2267,0.0,0.0003631893906771937
1773023048161290,TW,0.0,5.0083,0.0,0.0002921228620824175
1773014535288830,SA,0.0,2.2512,0.0,0.00013130742709500993
1773014577647610,SA,0.0,2.2512,0.0,0.00013130742709500993
1773013549212670,ID,0.0,0.701,0.0,4.088775159630507e-05
1773016711750700,DE,0.0,7.8613,0.0,0.0004585319281369944
1773014535793660,SA,0.0,1.0383,0.0,6.056170111618196e-05
1773034792454170,TH,0.0,175.9278,0.0,0.010261472446910754
1773014804358140,VN,0.0,0.8324,0.0,4.855201773004899e-05
1773014840288250,ID,0.0,0.9088,0.0,5.3008257704311054e-05
1773015334725660,FR,0.0,24.8275,0.0,0.0014481321722642855
1773017201118250,DE,0.0,7.8613,0.0,0.0004585319281369944
1772656415522810,FR,0.0,31.1789,0.0,0.00181859503316125
1772994950465570,AE,0.0,5.1076,0.0,0.0002979148074939911
1773020424300570,BR,0.0,22.3734,0.0,0.0013049900450282051
1773016479754270,GR,0.0,18.3658,0.0,0.0010712357607238511
1773016479754270,GR,0.0,18.3658,0.0,0.0010712357607238511
1773016479754270,GR,0.0,18.3658,0.0,0.0010712357607238511
1773016479754270,GR,0.0,18.3658,0.0,0.0010712357607238511
1773016296844290,SA,0.0,0.0,0.0,0.0
1773211954093100,ID,0.0,713.3734,0.0,0.04160946415779112
1773211954093100,VN,0.0,713.3734,0.0,0.04160946415779112
1773016564408360,SA,0.0,0.0,0.0,0.0
1773008806519810,ID,0.0,0.643,0.0,3.750474219176057e-05
1773020666595340,SA,0.0,19.3677,0.0,0.0011296743317999395
1773017601485820,SA,0.0,1.3769,0.0,8.031147670891933e-05
1773017509933060,RO,0.0,1.6343,0.0,9.532503913529441e-05
1773212668482600,JP,0.0,713.3734,0.0,0.04160946415779112
1773018146327560,SG,0.0,2.9521,0.0,0.0001721893459164796
1773018146327560,MY,0.0,2.9521,0.0,0.0001721893459164796
1773018146327560,PH,0.0,2.9521,0.0,0.0001721893459164796
1773017713261610,AE,0.0,0.0,0.0,0.0
1773018010808320,RO,0.0,1.3019,0.0,7.593689558235318e-05
1773018258010110,SA,0.0,2.557,0.0,0.00014914405254172906
1773197137814530,GB,0.0,609.9508,0.0,0.035577056770852426
1773018207132670,RO,0.0,1.3019,0.0,7.593689558235318e-05
1773016839225390,NL,0.0,14.7151,0.0,0.0008582986498071166
1773018757607420,VN,0.0,3.0833,0.0,0.00017984194650055266
1773019591657470,MY,0.0,2.4371,0.0,0.00014215055551405862
1773032675887150,SA,0.0,53.4058,0.0,0.0031150400630555624
1773021254231070,PK,0.0,1.5163,0.0,8.844236482949697e-05
1773019542042640,TH,0.0,2.5264,0.0,0.00014735922344209006
1773018798687260,ID,0.0,13.549,0.0,0.0007902826624512658
1773019977747450,ID,0.0,1.7555,0.0,0.00010239436223582533
1772856968955930,US,0.0,7.1838,0.0,0.0004190148786270133
1773023703448650,ID,0.0,15.6104,0.0,0.0009105194829086457
1773021542936570,JP,0.0,7.5765,0.0,0.0004419201854057138
1773020353929250,SA,0.0,0.0,0.0,0.0
1771312682710120,EG,0.0,58.1672,0.0,0.0033927618040693244
1773020318353410,VN,0.0,1.1354,0.0,6.622532548137629e-05
1773027393692720,KR,0.0,22.1799,0.0,0.0012937036257216646
1772773976174620,US,0.0,24.4541,0.0,0.0014263525910288215
1773026214991870,SA,0.0,19.1497,0.0,0.0011169588826587206
1773021035985920,PH,0.0,0.6922,0.0,4.0374467410787975e-05
1773027635678200,MA,0.0,22.1799,0.0,0.0012937036257216646
1773021696606200,TW,0.0,1.51,0.0,8.807490001486542e-05
1773026309485580,ID,0.0,12.5331,0.0,0.0007310275028982183
1773026380375040,ID,0.0,12.5331,0.0,0.0007310275028982183
1772971017247790,US,0.0,21.5161,0.0,0.0012549856663641363
1773027860562990,MY,0.0,22.1799,0.0,0.0012937036257216646
1773024602613810,BE,0.0,4.8405,0.0,0.00028233546590858015
1773025956357160,US,0.0,27.1632,0.0,0.0015843682940952267
1773018796881920,ID,0.0,0.3911,0.0,2.2811982381333686e-05
1773023396190200,MY,0.0,1.0467,0.0,6.105165420235738e-05
1773023389393920,VN,0.0,0.239,0.0,1.3940331856657506e-05
1773024032747520,CA,0.0,4.7119,0.0,0.000274834517470228
1772414557593610,MY,0.0,5.0534,0.0,0.0002947534435331926
1773024392028170,BE,0.0,3.2261,0.0,0.00018817114896553465
1773026227489810,DE,0.0,28.5748,0.0,0.0016667037436720372
1773023992506400,SG,0.0,1.855,0.0,0.00010819797319706976
1773024130860030,SA,0.0,1.6058,0.0,9.366269830719925e-05
1773038415249410,CA,0.0,53.1283,0.0,0.003098854112887268
1773025135119390,BR,0.0,2.2924,0.0,0.00013371053032720364
1773028709709820,HU,0.0,16.7407,0.0,0.0009764473368734155
1773028709709820,PL,0.0,16.7407,0.0,0.0009764473368734155
1773025370399740,VN,0.0,2.0911,0.0,0.00012196915458350005
1773025659165690,TH,0.0,3.4892,0.0,0.00020351717955752874
1773029598451720,SA,0.0,22.1799,0.0,0.0012937036257216646
1773029794980880,KH,0.0,22.1799,0.0,0.0012937036257216646
1773025323034620,KH,0.0,0.8739,0.0,5.097261928674893e-05
1773101451619370,US,0.0,222.8123,0.0,0.012996139764623972
1773021767871520,BR,0.0,1.0681,0.0,6.229986801713759e-05
1773026226330620,JP,0.0,2.5753,0.0,0.00015021145033661118
1773036203384850,CA,0.0,40.9392,0.0,0.0023878913554228995
1773029429224490,EG,0.0,24.2478,0.0,0.001414319576543347
1773026336572410,PH,0.0,0.5676,0.0,3.310682996585272e-05
1773026664423420,TR,0.0,0.6189,0.0,3.609904345642398e-05
1773031087434780,PH,0.0,17.2083,0.0,0.0010037213920038469
1773026637026320,RO,0.0,14.7169,0.0,0.0008584036397541543
1773027278614530,VN,0.0,0.4149,0.0,2.4200182792164013e-05
1773029166267390,CA,0.0,10.0789,0.0,0.0005878795428873027
1773027429519360,PH,0.0,0.7656,0.0,4.4655724139987386e-05
1773027609355260,VN,0.0,1.3211,0.0,7.70567883507541e-05
1773027993883650,US,0.0,4.4772,0.0,0.0002611449949314937
1773033741147130,TR,0.0,21.2336,0.0,0.0012385080774540704
1773034197403690,VN,0.0,22.4255,0.0,0.0013080289207174599
1773029236093950,BR,0.0,4.1435,0.0,0.00024168102530569197
1773027966931960,SA,0.0,2.0925,0.0,0.00012205081343119593
1773035139962910,KW,0.0,23.8873,0.0,0.001393292423261652
1773027734191100,ID,0.0,0.851,0.0,4.96369138494374e-05
1773028281453560,ID,0.0,0.7332,0.0,4.2765905093310807e-05
1773032672328730,VN,0.0,11.978,0.0,0.0006986497697867933
1773032672328730,VN,0.0,11.978,0.0,0.0006986497697867933
1773027808610300,NL,0.0,13.5027,0.0,0.0007875820877024657
1773031594686460,NL,0.0,18.7377,0.0,0.0010929278503367839
1773029810246670,MA,0.0,4.5673,0.0,0.0002664003250582085
1773058088973310,BR,0.0,82.5341,0.0,0.004814028215441658
1773029288794110,ID,0.0,0.7332,0.0,4.2765905093310807e-05
1773031228500000,SA,0.0,5.6428,0.0,0.0003291318184131673
1773040302738480,SA,0.0,34.6174,0.0,0.00201915499587722
1773022909851650,ES,0.0,12.5519,0.0,0.0007321240645672776
1773031185980450,VN,0.0,4.6952,0.0,0.00027386044407271264
1773029698603000,SA,0.0,1.1485,0.0,6.698941898481652e-05
1773028228623390,HU,0.0,5.7758,0.0,0.00033688940894427796
1773039115333660,SA,0.0,16.2918,0.0,0.0009502640106372081
1773047456087050,US,0.0,66.216,0.0,0.0038622301850227336
1773050911165440,CA,0.0,73.2022,0.0,0.004269719500574955
1773032563896370,US,0.0,0.3011,0.0,1.756248502945429e-05
1773032605355010,IL,0.0,6.0534,0.0,0.00035308119188740813
1773030971991040,US,0.0,2.6978,0.0,0.00015735659951000258
1773033317155840,JO,0.0,7.2307,0.0,0.00042175045002482603
1773035303154690,US,0.0,11.4118,0.0,0.0006656245986686364
1773031456070650,VN,0.0,2.0819,0.0,0.00012143253929864127
1773252307228720,US,0.0,867.7553,0.0,0.05061421277143679
1773036874106910,US,0.0,28.7025,0.0,0.0016741521971368706
1773036508875780,US,0.0,13.104,0.0,0.00076432681443364
1773033163358220,BR,0.0,3.0169,0.0,0.00017596898400983277
1773031676532730,PH,0.0,1.2191,0.0,7.110735801862413e-05
1773059577645080,US,0.0,81.2122,0.0,0.004736924764892221
1773033639421950,AU,0.0,4.47,0.0,0.0002607250351433433
1773066853952540,US,0.0,155.2282,0.0,0.009054111387077835
1773032521944060,VN,0.0,0.9257,0.0,5.399399665149729e-05
1773036874113050,US,0.0,23.6004,0.0,0.0013765581922588277
1773033099756540,MY,0.0,1.2157,0.0,7.09090436742198e-05
1773133238798350,TH,0.0,309.7433,0.0,0.01806662925680428
1773038609936400,US,0.0,33.4277,0.0,0.0019497624736602099
1773036929905660,US,0.0,8.35,0.0,0.0004870366987576995
1773034670219260,ID,0.0,0.4388,0.0,2.5594215977829767e-05
1773035196089340,MY,0.0,2.013,0.0,0.0001174137574370358
1773035097703420,VN,0.0,1.301,0.0,7.588440060883438e-05
1773034821373950,EG,0.0,0.558,0.0,3.254688358165226e-05
1772956714881020,US,0.0,46.817,0.0,0.0027307301946993072
1773038425776160,IT,0.0,16.6728,0.0,0.0009724868827601642
1773035226490880,VN,0.0,1.7774,0.0,0.00010367173992478265
1773045726427130,NL,0.0,46.6435,0.0,0.002720610330359851
1773032718193670,RO,0.0,1.9949,0.0,0.00011635802519182451
1773038095771660,GB,0.0,11.9877,0.0,0.0006992155489458292
1773038095771660,GB,0.0,11.9877,0.0,0.0006992155489458292
1773036565193770,BR,0.0,1.8795,0.0,0.00010962700303174804
1773036462281730,VN,0.0,1.153,0.0,6.725189385241047e-05
1773038331468800,GB,0.0,11.9877,0.0,0.0006992155489458292
1773086848764960,PH,0.0,114.4012,0.0,0.006672764405020279
1773038221855780,US,0.0,11.4317,0.0,0.0006667853208608854
1773040433815560,CL,0.0,28.7025,0.0,0.0016741521971368706
1773035921369130,NL,0.0,13.6794,0.0,0.0007978886008366556
1773036625566720,VN,0.0,0.9859,0.0,5.750532710242107e-05
1773036680473600,VN,0.0,1.3227,0.0,7.715011274812085e-05
1773037198190640,IT,0.0,2.9892,0.0,0.00017435330538042099
1773037151148030,MY,0.0,2.3514,0.0,0.00013715186748010233
1773037107536890,ID,0.0,1.7336,0.0,0.00010111698454686801
1773037312116730,VN,0.0,1.8508,0.0,0.00010795299665398205
1773036827665410,TR,0.0,0.7017,0.0,4.092858102015302e-05
1773037594738690,SA,0.0,1.3127,0.0,7.656683526457869e-05
1773037584074750,ID,0.0,0.7131,0.0,4.159351735139108e-05
1773038748585980,KW,0.0,6.8668,0.0,0.000400524982398727
1773037959875650,TR,0.0,0.5695,0.0,3.321765268772573e-05
1773037873379330,BR,0.0,1.5149,0.0,8.836070598180107e-05
1773026408903690,GB,0.0,25.8621,0.0,0.001508478060711557
1773026408903690,SE,0.0,25.8621,0.0,0.001508478060711557
1773026408903690,BE,0.0,25.8621,0.0,0.001508478060711557
1773038089425920,BR,0.0,1.2678,0.0,7.394791936347442e-05
1773037005724700,BE,0.0,8.8425,0.0,0.0005157631148221506
1773039530358780,TH,0.0,3.9919,0.0,0.00023283853865519287
1773038896072700,BR,0.0,3.1124,0.0,0.00018153928397766035
1773038181725180,ID,0.0,0.6278,0.0,3.6618160416776495e-05
1773040831154180,US,0.0,6.88,0.0,0.0004012949086770027
1773040343252000,MX,0.0,2.632,0.0,0.00015351863366829522
1773040547850250,ID,0.0,1.8938,0.0,0.00011046108983321332
1773039690264570,VN,0.0,0.6111,0.0,3.564408701926109e-05
1773039307489310,GR,0.0,12.7849,0.0,0.0007457144299338099
1773037949758460,BE,0.0,8.8425,0.0,0.0005157631148221506
1773148563353630,US,0.0,336.385,0.0,0.019620579630132782
1773040548209660,MY,0.0,1.5365,0.0,8.962058534625213e-05
1773067626638360,BR,0.0,61.3266,0.0,0.0035770424922196326
1773040500870150,FR,0.0,1.8777,0.0,0.00010952201308471045
1773041221214250,US,0.0,4.5244,0.0,0.0002638980646538126
1773041839277100,TR,0.0,6.713,0.0,0.0003915541747018487
1773040804653090,RO,0.0,1.2043,0.0,7.024410734298173e-05
1773040807366650,MY,0.0,1.5365,0.0,8.962058534625213e-05
1773043241864190,SA,0.0,11.1752,0.0,0.0006518242534080291
1773106959197200,IE,0.0,172.8571,0.0,0.010082365430039465
1773043912806400,US,0.0,11.75,0.0,0.0006853510431620322
1773040855316480,RO,0.0,1.2043,0.0,7.024410734298173e-05
1773149407302670,US,0.0,336.385,0.0,0.019620579630132782
1773038194826250,IT,0.0,4.6287,0.0,0.00026998164880715733
1773050943536170,IQ,0.0,29.709,0.0,0.0017328590758553884
1773040958400510,RO,0.0,1.2043,0.0,7.024410734298173e-05
1773149579304960,NZ,0.0,336.385,0.0,0.019620579630132782
1773149579304960,AU,0.0,336.385,0.0,0.019620579630132782
1773041440165890,FR,0.0,2.983,0.0,0.00017399167334062487
1773041192687610,VN,0.0,1.6868,0.0,9.838724592389073e-05
1773149883757680,AU,0.0,336.385,0.0,0.019620579630132782
1773149883757680,GB,0.0,336.385,0.0,0.019620579630132782
1773041176402950,BR,0.0,1.0227,0.0,5.9651788241856195e-05
1773150111390730,US,0.0,336.385,0.0,0.019620579630132782
1773041337919480,VN,0.0,0.6771,0.0,3.949371841063932e-05
1773047115335740,AU,0.0,21.2746,0.0,0.0012408995151365933
1773047115335740,NZ,0.0,21.2746,0.0,0.0012408995151365933
1773044116780030,CZ,0.0,9.7224,0.0,0.0005670857005990249
1773105790778400,JP,0.0,106.9645,0.0,0.006238998438834484
1773047395333170,NZ,0.0,21.2746,0.0,0.0012408995151365933
1773047395333170,CA,0.0,21.2746,0.0,0.0012408995151365933
1773047395333170,AU,0.0,21.2746,0.0,0.0012408995151365933
1773041907444730,MY,0.0,0.8607,0.0,5.020269300847329e-05
1773043193862190,IE,0.0,15.8825,0.0,0.0009263904632358278
1773043193862190,DK,0.0,15.8825,0.0,0.0009263904632358278
1773043193862190,NO,0.0,15.8825,0.0,0.0009263904632358278
1773042182806530,MY,0.0,0.8607,0.0,5.020269300847329e-05
1773108383683630,PH,0.0,186.895,0.0,0.010901164528661108
1773108383683630,ID,0.0,186.895,0.0,0.010901164528661108
1773108383683630,VN,0.0,186.895,0.0,0.010901164528661108
1773042395289600,TH,0.0,1.3783,0.0,8.039313555661524e-05
1773042289158140,SA,0.0,1.7888,0.0,0.00010433667625602069
1773090163638270,SA,0.0,100.5273,0.0,0.005863531057128728
1773043359555600,DE,0.0,3.0566,0.0,0.00017828459561949512
1773060694578220,PE,0.0,39.7286,0.0,0.002317279783265286
1773060694578220,PE,0.0,39.7286,0.0,0.002317279783265286
1773042878944250,VN,0.0,0.3642,0.0,2.1242965950605287e-05
1773042910397440,VN,0.0,0.6304,0.0,3.676981256249745e-05
1773043844229120,MY,0.0,1.612,0.0,9.40243303469954e-05
1773108833997820,VN,0.0,186.895,0.0,0.010901164528661108
1773108833997820,ID,0.0,186.895,0.0,0.010901164528661108
1773037141189650,VN,0.0,15.7208,0.0,0.0009169588663269512
1773044016621570,RO,0.0,1.5539,0.0,9.063548816761548e-05
1773044082188290,RO,0.0,1.5539,0.0,9.063548816761548e-05
1773045038678040,MX,0.0,0.47,0.0,2.7414041726481288e-05
1773047309215750,US,0.0,11.2954,0.0,0.0006588352487602059
1773044058120190,VN,0.0,1.6232,0.0,9.46776011285626e-05
1773044144854020,RO,0.0,1.5539,0.0,9.063548816761548e-05
1773045315434530,CA,0.0,14.7373,0.0,0.0008595935258205802
1773044440217600,ID,0.0,0.8681,0.0,5.063431834629448e-05
1773044758750200,ID,0.0,0.8681,0.0,5.063431834629448e-05
1773045134319620,RO,0.0,0.966,0.0,5.634460491017218e-05
1773046348070910,SA,0.0,2.9032,0.0,0.00016933711902195845
1773045395533920,BR,0.0,1.162,0.0,6.777684358759841e-05
1773042307788830,VN,0.0,1.9657,0.0,0.00011465485493988143
1773045528860670,BR,0.0,0.8345,0.0,4.867450600159284e-05
1773046337523710,VN,0.0,1.5432,0.0,9.001138126022537e-05
1773046488958970,ID,0.0,0.6121,0.0,3.570241476761531e-05
1773046505186300,AE,0.0,1.4769,0.0,8.614425154434089e-05
1773047454587950,PK,0.0,1.8303,0.0,0.00010675727781272064
1773046992412670,BR,0.0,0.9418,0.0,5.493307340000016e-05
1773126199071740,US,0.0,94.6558,0.0,0.0055210596826669525
1773047200246780,SA,0.0,0.9438,0.0,5.5049728896708596e-05
1773093626321950,VN,0.0,97.9725,0.0,0.005714515325633379
1773093626321950,VN,0.0,97.9725,0.0,0.005714515325633379
1773063317014530,BR,0.0,27.5355,0.0,0.001606083714807501
1773052882590720,US,0.0,10.4253,0.0,0.0006080842749172029
1773048080803840,MY,0.0,2.2095,0.0,0.00012887515998863915
1773050251377660,PH,0.0,4.2008,0.0,0.0002450232052863885
1773049518531580,TH,0.0,1.8142,0.0,0.00010581820106421777
1773051882416160,NL,0.0,11.9746,0.0,0.000698451455442389
1773049158406150,BR,0.0,0.9397,0.0,5.481058512845631e-05
1773051006972920,KW,0.0,2.0058,0.0,0.00011699379764888546
1773052311113720,ID,0.0,2.5216,0.0,0.0001470792502499898
1773054032553980,SE,0.0,6.6664,0.0,0.00038883610162854227
1773051276788730,PH,0.0,0.7656,0.0,4.4655724139987386e-05
1773051933241340,SA,0.0,1.6813,0.0,9.806644330794254e-05
1773051876647930,VN,0.0,0.2444,0.0,1.425530169777027e-05
1773067412694010,ZA,0.0,24.5694,0.0,0.0014330777804140626
1773052582138880,PH,0.0,0.8252,0.0,4.813205794189864e-05
1773052945409060,US,0.0,2.65,0.0,0.0001545685331386711
1773052853562370,SA,0.0,1.8761,0.0,0.00010942868868734372
1773053068999680,IL,0.0,2.6717,0.0,0.00015583424527795757
1773099455181850,BR,0.0,119.9235,0.0,0.006994867729756764
1773051564407840,IT,0.0,5.2423,0.0,0.00030577155519730397
1772924431977500,VN,0.0,81.4483,0.0,0.004750695946278651
1772924431977500,VN,0.0,81.4483,0.0,0.004750695946278651
1773054321984540,TH,0.0,4.1799,0.0,0.0002438041553457854
1772978820192250,SA,0.0,4.5876,0.0,0.00026758437834979905
1773053273246720,BR,0.0,1.5058,0.0,8.782992347177771e-05
1773054045386750,SA,0.0,2.323,0.0,0.0001354953594268426
1773053434701820,SA,0.0,1.2895,0.0,7.52136315027609e-05
1773062184731650,US,0.0,12.4868,0.0,0.0007283269281494182
1773056034067450,SA,0.0,2.1773,0.0,0.0001269970064916334
1773057585451010,IL,0.0,4.824,0.0,0.0002813730580607356
1773056289186810,SA,0.0,2.1773,0.0,0.0001269970064916334
1773057445147650,RO,0.0,3.1071,0.0,0.00018123014691138299
1773056646879230,SA,0.0,1.0715,0.0,6.249818236154191e-05
1773062417695750,US,0.0,9.5283,0.0,0.0005557642846434716
1773063010031620,CA,0.0,10.5877,0.0,0.0006175567012499275
1773057643987970,IT,0.0,1.5499,0.0,9.040217717419862e-05
1773057097359440,GR,0.0,0.6592,0.0,3.844965171509886e-05
1773057972567040,SA,0.0,1.3721,0.0,8.003150351681911e-05
1773058495457280,SA,0.0,1.4739,0.0,8.596926829927824e-05
1773058440011770,IL,0.0,1.6727,0.0,9.756482467209628e-05
1773059573156860,SA,0.0,2.6769,0.0,0.00015613754956939947
1773057977901050,VN,0.0,0.4821,0.0,2.8119807481567294e-05
1773060194606080,SA,0.0,2.0868,0.0,0.00012171834526557693
1773059283973120,PE,0.0,0.6511,0.0,3.797719695342972e-05
1773061272737790,SA,0.0,3.0576,0.0,0.00017834292336784934
1773058886603780,EG,0.0,0.2512,0.0,1.4651930386578934e-05
1773079675929650,JP,0.0,29.1038,0.0,0.0016975591225514173
1773065621595140,US,0.0,6.7037,0.0,0.0003910117266421545
1773061604477980,BR,0.0,0.3909,0.0,2.2800316831662843e-05
1773066748872700,US,0.0,8.2786,0.0,0.0004828720975252085
1773064405819440,ZA,0.0,12.0631,0.0,0.0007036134611717372
1773062937348100,US,0.0,2.5847,0.0,0.00015075973117114084
1773093444302940,ES,0.0,78.101,0.0,0.004555455474212585
1773060415349760,DE,0.0,3.001,0.0,0.00017504157281100072
1773067090497540,US,0.0,8.2786,0.0,0.0004828720975252085
1773108672191520,TW,0.0,129.0153,0.0,0.00752517195224362
1773064988659710,SA,0.0,1.4335,0.0,8.361282726576793e-05
1773065315484670,VN,0.0,1.8281,0.0,0.00010662895676634137
1773085109008430,KH,0.0,39.5162,0.0,0.0023048909695148508
1773065257686010,SA,0.0,1.6981,0.0,9.904634948029335e-05
1773093536837680,ES,0.0,78.101,0.0,0.004555455474212585
1773072789290030,ES,0.0,15.9426,0.0,0.0009298959609119161
1773067471413280,PL,0.0,0.6183,0.0,3.606404680741145e-05
1773067471413280,TR,0.0,0.6183,0.0,3.606404680741145e-05
1773067471413280,HU,0.0,0.6183,0.0,3.606404680741145e-05
1773067471413280,CZ,0.0,0.6183,0.0,3.606404680741145e-05
1773073116953600,JP,0.0,9.4653,0.0,0.0005520896364971559
1773070046090240,US,0.0,7.1469,0.0,0.0004168625847127428
1773066950590470,BR,0.0,1.5117,0.0,8.817405718706758e-05
1773210296552460,JP,0.0,560.2717,0.0,0.03267938672758852
1773067875220510,IT,0.0,2.3335,0.0,0.00013610780078456187
1773061820561410,BR,0.0,2.8787,0.0,0.00016790808918728018
1773067539526650,ID,0.0,1.1734,0.0,6.844177991883648e-05
1773067916889080,SA,0.0,2.2944,0.0,0.00013382718582391205
1773059572817950,DE,0.0,4.5689,0.0,0.00026649364945557523
